"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 02월 09일","6,874.49","6,863.34","6,917.01","6,630.67","794.77M","1.44%"
"2018년 02월 08일","6,777.16","7,067.30","7,073.99","6,776.77","672.31M","-3.90%"
"2018년 02월 07일","7,051.98","7,086.20","7,170.34","7,051.53","579.22M","-0.90%"
"2018년 02월 06일","7,115.88","6,837.56","7,126.55","6,824.82","789.88M","2.13%"
"2018년 02월 05일","6,967.53","7,165.96","7,277.36","6,967.53","760.52M","-3.78%"
"2018년 02월 02일","7,240.95","7,347.59","7,364.43","7,238.18","618.43M","-1.96%"
"2018년 02월 01일","7,385.86","7,377.17","7,441.09","7,362.28","538.73M","-0.35%"
"2018년 01월 31일","7,411.48","7,443.25","7,453.99","7,381.12","611.53M","0.12%"
"2018년 01월 30일","7,402.48","7,388.89","7,433.65","7,373.99","505.85M","-0.86%"
"2018년 01월 29일","7,466.51","7,484.47","7,500.61","7,455.55","486.38M","-0.52%"
"2018년 01월 26일","7,505.77","7,448.33","7,505.77","7,431.22","485.12M","1.28%"
"2018년 01월 25일","7,411.16","7,457.94","7,458.53","7,388.58","464.67M","-0.05%"
"2018년 01월 24일","7,415.06","7,474.16","7,486.32","7,376.75","520.52M","-0.61%"
"2018년 01월 23일","7,460.29","7,424.95","7,465.39","7,423.18","472.92M","0.71%"
"2018년 01월 22일","7,408.03","7,338.04","7,408.03","7,332.81","501.22M","0.98%"
"2018년 01월 19일","7,336.38","7,312.00","7,336.38","7,297.28","510.98M","0.55%"
"2018년 01월 18일","7,296.05","7,293.65","7,313.89","7,276.11","463.52M","-0.03%"
"2018년 01월 17일","7,298.28","7,257.77","7,309.36","7,229.32","518.58M","1.03%"
"2018년 01월 16일","7,223.69","7,307.19","7,330.33","7,205.93","577.49M","-0.51%"
"2018년 01월 12일","7,261.06","7,208.17","7,265.26","7,205.18","464.78M","0.68%"
"2018년 01월 11일","7,211.78","7,168.73","7,211.78","7,163.23","456.81M","0.81%"
"2018년 01월 10일","7,153.57","7,129.83","7,154.24","7,111.52","457.15M","-0.14%"
"2018년 01월 09일","7,163.58","7,174.19","7,181.14","7,148.30","491.70M","0.09%"
"2018년 01월 08일","7,157.39","7,135.38","7,161.35","7,124.09","497.21M","0.29%"
"2018년 01월 05일","7,136.56","7,105.74","7,137.04","7,097.08","476.41M","0.83%"
"2018년 01월 04일","7,077.91","7,089.50","7,098.05","7,072.38","493.88M","0.18%"
"2018년 01월 03일","7,065.53","7,017.07","7,069.15","7,016.70","483.92M","0.84%"
"2018년 01월 02일","7,006.90","6,937.65","7,006.91","6,924.08","462.20M","1.50%"
