"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 10월 06일","33,820","33,920","34,000","33,340","27.88M","4.45%"
"2016년 10월 05일","32,380","32,020","32,520","31,940","11.45M","0.31%"
"2016년 10월 04일","32,280","32,200","32,480","32,120","10.24M","-97.98%"
"2016년 10월 03일","1,598,000","1,598,000","1,598,000","1,598,000","-","4,900.00%"
"2016년 09월 30일","31,960","31,800","32,300","31,700","11.53M","-0.13%"
"2016년 09월 29일","32,000","31,460","32,380","31,440","11.38M","2.11%"
"2016년 09월 28일","31,340","31,080","31,460","31,080","7.81M","-0.13%"
"2016년 09월 27일","31,380","31,000","31,500","30,660","9.83M","0.06%"
"2016년 09월 26일","31,360","31,420","31,920","31,280","13.15M","-98.00%"
"2016년 09월 25일","1,571,000","1,571,000","1,571,000","1,571,000","0.02K","4,900.00%"
"2016년 09월 23일","31,420","31,640","31,960","31,320","16.72M","-2.90%"
"2016년 09월 22일","32,360","32,000","32,820","31,980","11.01M","1.63%"
"2016년 09월 21일","31,840","31,900","32,020","31,520","9.96M","0.44%"
"2016년 09월 20일","31,700","31,180","31,760","31,180","12.92M","1.73%"
"2016년 09월 19일","31,160","30,760","31,380","30,720","21.33M","-97.96%"
"2016년 09월 18일","1,527,000","1,527,000","1,527,000","1,527,000","0.02K","4,900.00%"
"2016년 09월 13일","30,540","30,160","30,980","29,900","24.65M","4.23%"
"2016년 09월 12일","29,300","29,800","30,120","29,120","26.22M","-98.14%"
"2016년 09월 11일","1,575,000","1,575,000","1,575,000","1,575,000","-","4,900.00%"
"2016년 09월 09일","31,500","32,220","32,360","31,280","13.04M","-3.90%"
"2016년 09월 08일","32,780","32,460","32,780","32,280","11.84M","1.11%"
"2016년 09월 07일","32,420","32,960","33,040","32,420","9.57M","-1.34%"
"2016년 09월 06일","32,860","32,140","32,900","31,940","7.66M","2.30%"
"2016년 09월 05일","32,120","31,800","32,300","31,700","8.36M","-97.99%"
"2016년 09월 04일","1,597,000","1,597,000","1,597,000","1,597,000","0.09K","4,900.00%"
"2016년 09월 02일","31,940","31,900","32,260","31,760","8.07M","0.63%"
"2016년 09월 01일","31,740","31,660","31,760","31,260","18.74M","-2.04%"
"2016년 08월 31일","32,400","32,820","32,820","32,220","20.48M","-1.52%"
"2016년 08월 30일","32,900","32,940","33,420","32,660","7.84M","0.30%"
"2016년 08월 29일","32,800","32,040","32,800","31,940","8.84M","-97.97%"
"2016년 08월 28일","1,612,000","1,612,000","1,612,000","1,612,000","-","4,900.00%"
"2016년 08월 26일","32,240","32,120","32,460","32,060","12.05M","-1.65%"
"2016년 08월 25일","32,780","32,600","33,180","32,440","14.12M","-0.85%"
"2016년 08월 24일","33,060","33,600","33,640","32,720","15.87M","-2.02%"
"2016년 08월 23일","33,740","33,300","33,880","33,140","10.93M","1.32%"
"2016년 08월 22일","33,300","33,480","33,840","33,180","12.59M","-98.01%"
"2016년 08월 21일","1,675,000","1,675,000","1,675,000","1,675,000","0.02K","4,900.00%"
"2016년 08월 19일","33,500","32,760","33,500","32,720","15.29M","2.13%"
"2016년 08월 18일","32,800","31,340","32,880","31,320","17.87M","4.73%"
"2016년 08월 17일","31,320","31,380","31,400","31,020","6.85M","-0.13%"
"2016년 08월 16일","31,360","30,900","31,520","30,900","10.70M","1.49%"
"2016년 08월 12일","30,900","31,180","31,400","30,880","10.37M","-0.90%"
"2016년 08월 11일","31,180","30,820","31,180","30,520","10.37M","1.17%"
"2016년 08월 10일","30,820","31,340","31,400","30,680","12.06M","-1.66%"
"2016년 08월 09일","31,340","31,480","31,580","31,140","8.76M","-0.13%"
"2016년 08월 08일","31,380","31,320","31,500","31,120","10.32M","-97.99%"
"2016년 08월 07일","1,561,000","1,561,000","1,561,000","1,561,000","0.06K","4,900.00%"
"2016년 08월 05일","31,220","30,580","31,280","30,500","6.90M","2.90%"
"2016년 08월 04일","30,340","30,380","30,660","30,340","7.00M","0.00%"
"2016년 08월 03일","30,340","30,960","30,960","30,340","7.50M","-2.00%"
"2016년 08월 02일","30,960","31,360","31,360","30,920","8.31M","-1.28%"
"2016년 08월 01일","31,360","31,380","31,600","31,200","11.11M","-97.96%"
"2016년 07월 31일","1,539,000","1,539,000","1,539,000","1,539,000","0.01K","4,900.00%"
"2016년 07월 29일","30,780","30,400","31,140","30,220","14.93M","2.12%"
"2016년 07월 28일","30,140","30,660","30,720","29,960","9.46M","-1.31%"
"2016년 07월 27일","30,540","30,240","30,580","30,240","6.33M","-0.20%"
"2016년 07월 26일","30,600","30,000","30,620","29,960","7.21M","1.86%"
"2016년 07월 25일","30,040","30,000","30,460","29,900","7.58M","-98.02%"
"2016년 07월 24일","1,516,000","1,516,000","1,516,000","1,516,000","0.01K","4,900.00%"
"2016년 07월 22일","30,320","30,120","30,560","30,120","8.27M","-1.75%"
"2016년 07월 21일","30,860","30,800","30,940","30,740","7.95M","0.19%"
"2016년 07월 20일","30,800","30,660","30,840","30,480","7.76M","0.46%"
"2016년 07월 19일","30,660","30,560","30,800","30,440","10.12M","0.00%"
"2016년 07월 18일","30,660","30,360","30,660","30,000","10.92M","-97.98%"
"2016년 07월 17일","1,518,000","1,518,000","1,518,000","1,518,000","0.00K","4,900.00%"
"2016년 07월 15일","30,360","30,000","30,440","29,720","11.59M","1.20%"
"2016년 07월 14일","30,000","29,620","30,000","29,520","12.38M","1.28%"
"2016년 07월 13일","29,620","29,920","29,920","29,260","9.90M","1.16%"
"2016년 07월 12일","29,280","29,980","30,100","29,200","10.97M","-1.68%"
"2016년 07월 11일","29,780","29,200","30,000","29,200","13.43M","-97.96%"
"2016년 07월 10일","1,460,000","1,460,000","1,460,000","1,460,000","0.03K","4,900.00%"
"2016년 07월 08일","29,200","29,000","29,500","28,980","12.34M","0.69%"
"2016년 07월 07일","29,000","28,420","29,000","28,320","11.31M","2.04%"
"2016년 07월 06일","28,420","28,940","29,040","28,240","16.04M","-3.27%"
"2016년 07월 05일","29,380","29,320","29,500","29,240","7.77M","0.20%"
"2016년 07월 04일","29,320","29,280","29,480","29,020","7.84M","0.00%"
"2016년 07월 01일","29,320","28,540","29,580","28,540","14.34M","2.88%"
"2016년 06월 30일","28,500","28,160","28,900","27,940","13.65M","2.08%"
"2016년 06월 29일","27,920","28,160","28,240","27,820","10.41M","-0.21%"
"2016년 06월 28일","27,980","27,800","28,080","27,580","10.69M","0.07%"
"2016년 06월 27일","27,960","28,000","28,100","27,700","11.84M","-0.14%"
"2016년 06월 24일","28,000","28,900","28,900","27,200","20.50M","-2.10%"
"2016년 06월 23일","28,600","28,880","28,900","28,540","11.21M","-1.04%"
"2016년 06월 22일","28,900","28,920","29,000","28,620","8.86M","-0.21%"
"2016년 06월 21일","28,960","28,640","28,980","28,520","9.68M","1.19%"
"2016년 06월 20일","28,620","28,540","28,960","28,520","13.42M","-97.99%"
"2016년 06월 19일","1,426,000","1,426,000","1,426,000","1,426,000","0.00K","4,900.00%"
"2016년 06월 17일","28,520","28,200","28,700","28,200","16.41M","1.21%"
"2016년 06월 16일","28,180","28,260","28,340","27,900","14.45M","-0.28%"
"2016년 06월 15일","28,260","27,700","28,320","27,660","15.11M","2.39%"
"2016년 06월 14일","27,600","27,420","27,720","27,380","12.17M","0.66%"
"2016년 06월 13일","27,420","27,920","27,920","27,240","14.51M","-98.05%"
"2016년 06월 12일","1,406,000","1,406,000","1,406,000","1,406,000","0.01K","4,900.00%"
"2016년 06월 10일","28,120","28,480","28,500","28,080","14.47M","-1.68%"
"2016년 06월 09일","28,600","28,160","28,600","28,120","25.63M","1.71%"
"2016년 06월 08일","28,120","28,380","28,380","27,780","17.35M","0.57%"
"2016년 06월 07일","27,960","27,720","28,040","27,600","23.02M","-97.97%"
"2016년 06월 06일","1,377,000","1,377,000","1,377,000","1,377,000","0.05K","4,900.00%"
"2016년 06월 03일","27,540","27,400","27,580","27,280","15.55M","0.88%"
"2016년 06월 02일","27,300","27,000","27,440","26,920","23.64M","2.40%"
"2016년 06월 01일","26,660","25,960","26,820","25,900","23.25M","3.17%"
"2016년 05월 31일","25,840","25,600","26,000","25,360","59.92M","0.94%"
"2016년 05월 30일","25,600","25,940","25,940","25,480","10.23M","-98.00%"
"2016년 05월 29일","1,282,000","1,282,000","1,282,000","1,282,000","-","4,900.00%"
"2016년 05월 27일","25,640","26,000","26,020","25,460","13.10M","-1.08%"
"2016년 05월 26일","25,920","25,980","26,060","25,900","11.59M","0.08%"
"2016년 05월 25일","25,900","25,660","25,960","25,480","11.85M","1.89%"
"2016년 05월 24일","25,420","25,720","25,780","25,360","9.56M","-1.17%"
"2016년 05월 23일","25,720","25,380","25,720","25,380","8.04M","-97.97%"
"2016년 05월 22일","1,269,000","1,269,000","1,269,000","1,269,000","-","4,900.00%"
"2016년 05월 20일","25,380","25,400","25,600","25,380","7.96M","-0.08%"
"2016년 05월 19일","25,400","25,360","25,540","25,320","9.21M","0.16%"
"2016년 05월 18일","25,360","25,280","25,420","25,100","8.70M","0.32%"
"2016년 05월 17일","25,280","24,980","25,300","24,980","9.09M","1.28%"
"2016년 05월 16일","24,960","25,060","25,260","24,940","11.63M","-98.01%"
"2016년 05월 15일","1,253,000","1,253,000","1,253,000","1,253,000","-","4,900.00%"
"2016년 05월 13일","25,060","25,620","25,620","25,020","12.26M","-2.19%"
"2016년 05월 12일","25,620","25,840","25,840","25,500","7.58M","-0.85%"
"2016년 05월 11일","25,840","25,920","25,980","25,740","8.70M","-0.31%"
"2016년 05월 10일","25,920","25,980","26,000","25,760","8.35M","-0.23%"
"2016년 05월 09일","25,980","25,800","26,000","25,700","13.66M","-97.99%"
"2016년 05월 08일","1,290,000","1,290,000","1,290,000","1,290,000","-","4,900.00%"
"2016년 05월 04일","25,800","25,440","25,800","25,240","13.89M","2.30%"
"2016년 05월 03일","25,220","25,340","25,400","25,120","7.89M","0.88%"
"2016년 05월 02일","25,000","24,940","25,240","24,900","7.01M","-97.99%"
"2016년 05월 01일","1,245,000","1,245,000","1,245,000","1,245,000","0.01K","4,900.00%"
"2016년 04월 29일","24,900","25,200","25,340","24,840","14.63M","-1.58%"
"2016년 04월 28일","25,300","26,000","26,000","25,220","13.94M","-2.69%"
"2016년 04월 27일","26,000","25,880","26,000","25,720","8.24M","0.31%"
"2016년 04월 26일","25,920","25,700","26,100","25,660","7.93M","1.17%"
"2016년 04월 25일","25,620","25,700","25,700","25,420","4.59M","-98.00%"
"2016년 04월 24일","1,280,000","1,280,000","1,280,000","1,280,000","0.04K","4,900.00%"
"2016년 04월 22일","25,600","25,880","25,880","25,540","5.73M","-1.08%"
"2016년 04월 21일","25,880","26,000","26,020","25,760","7.24M","-0.38%"
"2016년 04월 20일","25,980","25,640","26,000","25,640","7.32M","0.85%"
"2016년 04월 19일","25,760","25,880","25,920","25,660","7.21M","-0.85%"
"2016년 04월 18일","25,980","25,900","26,100","25,840","6.42M","-98.00%"
"2016년 04월 17일","1,300,000","1,300,000","1,300,000","1,300,000","0.08K","4,900.00%"
"2016년 04월 15일","26,000","26,180","26,200","25,800","6.83M","0.00%"
"2016년 04월 14일","26,000","26,000","26,040","25,780","16.63M","-97.96%"
"2016년 04월 13일","1,275,000","1,275,000","1,275,000","1,275,000","-","0.00%"
"2016년 04월 12일","1,275,000","1,270,000","1,281,000","1,266,000","134.02K","0.71%"
"2016년 04월 11일","1,266,000","1,246,000","1,271,000","1,246,000","119.80K","1.61%"
"2016년 04월 08일","1,246,000","1,269,000","1,269,000","1,240,000","251.49K","-1.81%"
"2016년 04월 07일","1,269,000","1,300,000","1,300,000","1,258,000","258.65K","-1.25%"
"2016년 04월 06일","1,285,000","1,269,000","1,291,000","1,268,000","183.89K","1.98%"
"2016년 04월 05일","1,260,000","1,299,000","1,299,000","1,260,000","236.00K","-3.45%"
"2016년 04월 04일","1,305,000","1,279,000","1,305,000","1,279,000","181.84K","2.03%"
"2016년 04월 03일","1,279,000","1,279,000","1,279,000","1,279,000","-","0.00%"
"2016년 04월 01일","1,279,000","1,299,000","1,309,000","1,271,000","263.61K","-2.52%"
"2016년 03월 31일","1,312,000","1,306,000","1,314,000","1,298,000","298.91K","0.31%"
"2016년 03월 30일","1,308,000","1,310,000","1,321,000","1,302,000","267.10K","1.40%"
"2016년 03월 29일","1,290,000","1,294,000","1,300,000","1,285,000","172.35K","-0.31%"
"2016년 03월 28일","1,294,000","1,288,000","1,300,000","1,288,000","120.63K","0.47%"
"2016년 03월 27일","1,288,000","1,288,000","1,288,000","1,288,000","-","0.00%"
"2016년 03월 25일","1,288,000","1,283,000","1,290,000","1,278,000","143.43K","0.47%"
"2016년 03월 24일","1,282,000","1,279,000","1,290,000","1,266,000","218.77K","0.23%"
"2016년 03월 23일","1,279,000","1,269,000","1,279,000","1,262,000","173.91K","0.79%"
"2016년 03월 22일","1,269,000","1,267,000","1,279,000","1,262,000","194.79K","0.16%"
"2016년 03월 21일","1,267,000","1,274,000","1,279,000","1,258,000","181.12K","-0.47%"
"2016년 03월 20일","1,273,000","1,273,000","1,273,000","1,273,000","-","0.00%"
"2016년 03월 18일","1,273,000","1,278,000","1,278,000","1,263,000","223.17K","0.79%"
"2016년 03월 17일","1,263,000","1,265,000","1,296,000","1,257,000","246.72K","0.56%"
"2016년 03월 16일","1,256,000","1,256,000","1,263,000","1,253,000","137.31K","0.24%"
"2016년 03월 15일","1,253,000","1,255,000","1,264,000","1,246,000","167.69K","-0.16%"
"2016년 03월 14일","1,255,000","1,267,000","1,273,000","1,249,000","217.13K","0.48%"
"2016년 03월 11일","1,249,000","1,225,000","1,253,000","1,216,000","244.83K","1.96%"
"2016년 03월 10일","1,225,000","1,208,000","1,236,000","1,201,000","282.75K","2.60%"
"2016년 03월 09일","1,194,000","1,188,000","1,199,000","1,177,000","173.08K","0.17%"
"2016년 03월 08일","1,192,000","1,223,000","1,224,000","1,186,000","215.56K","-2.53%"
"2016년 03월 07일","1,223,000","1,220,000","1,231,000","1,215,000","129.64K","0.66%"
"2016년 03월 06일","1,215,000","1,215,000","1,215,000","1,215,000","-","0.00%"
"2016년 03월 04일","1,215,000","1,220,000","1,228,000","1,202,000","197.05K","-0.41%"
"2016년 03월 03일","1,220,000","1,213,000","1,220,000","1,202,000","214.52K","1.92%"
"2016년 03월 02일","1,197,000","1,200,000","1,207,000","1,196,000","236.32K","1.61%"
"2016년 02월 29일","1,178,000","1,179,000","1,194,000","1,176,000","274.72K","0.51%"
"2016년 02월 26일","1,172,000","1,180,000","1,187,000","1,172,000","177.29K","-0.59%"
"2016년 02월 25일","1,179,000","1,172,000","1,187,000","1,172,000","128.50K","0.60%"
"2016년 02월 24일","1,172,000","1,178,000","1,179,000","1,161,000","140.42K","-0.76%"
"2016년 02월 23일","1,181,000","1,179,000","1,189,000","1,173,000","147.65K","0.51%"
"2016년 02월 22일","1,175,000","1,190,000","1,192,000","1,166,000","174.50K","-1.26%"
"2016년 02월 21일","1,190,000","1,190,000","1,190,000","1,190,000","0.04K","0.00%"
"2016년 02월 19일","1,190,000","1,187,000","1,195,000","1,174,000","176.00K","0.25%"
"2016년 02월 18일","1,187,000","1,203,000","1,203,000","1,178,000","212.32K","0.17%"
"2016년 02월 17일","1,185,000","1,179,000","1,201,000","1,169,000","246.02K","1.46%"
"2016년 02월 16일","1,168,000","1,158,000","1,179,000","1,157,000","179.96K","1.21%"
"2016년 02월 15일","1,154,000","1,154,000","1,160,000","1,144,000","182.64K","2.12%"
"2016년 02월 12일","1,130,000","1,130,000","1,151,000","1,122,000","254.58K","0.00%"
"2016년 02월 11일","1,130,000","1,118,000","1,137,000","1,118,000","305.00K","-2.92%"
"2016년 02월 10일","1,164,000","1,164,000","1,164,000","1,164,000","-","0.00%"
"2016년 02월 05일","1,164,000","1,156,000","1,169,000","1,156,000","183.85K","0.69%"
"2016년 02월 04일","1,156,000","1,150,000","1,161,000","1,148,000","236.55K","0.87%"
"2016년 02월 03일","1,146,000","1,150,000","1,152,000","1,137,000","174.42K","-0.87%"
"2016년 02월 02일","1,156,000","1,161,000","1,166,000","1,147,000","165.56K","-0.60%"
"2016년 02월 01일","1,163,000","1,152,000","1,163,000","1,151,000","258.39K","1.13%"
"2016년 01월 31일","1,150,000","1,150,000","1,150,000","1,150,000","0.02K","0.00%"
"2016년 01월 29일","1,150,000","1,140,000","1,150,000","1,116,000","426.91K","0.44%"
"2016년 01월 28일","1,145,000","1,164,000","1,168,000","1,139,000","315.23K","-2.55%"
"2016년 01월 27일","1,175,000","1,126,000","1,175,000","1,126,000","273.98K","3.34%"
"2016년 01월 26일","1,137,000","1,155,000","1,157,000","1,136,000","152.00K","-2.15%"
"2016년 01월 25일","1,162,000","1,172,000","1,176,000","1,156,000","159.81K","-0.51%"
"2016년 01월 24일","1,168,000","1,168,000","1,168,000","1,168,000","0.01K","0.00%"
"2016년 01월 22일","1,168,000","1,145,000","1,168,000","1,145,000","147.35K","3.27%"
"2016년 01월 21일","1,131,000","1,133,000","1,155,000","1,125,000","182.05K","-0.62%"
"2016년 01월 20일","1,138,000","1,160,000","1,160,000","1,132,000","165.95K","-2.82%"
"2016년 01월 19일","1,171,000","1,128,000","1,171,000","1,128,000","205.97K","4.00%"
"2016년 01월 18일","1,126,000","1,088,000","1,133,000","1,088,000","320.16K","-0.53%"
"2016년 01월 17일","1,132,000","1,132,000","1,132,000","1,132,000","0.00K","0.00%"
"2016년 01월 15일","1,132,000","1,140,000","1,152,000","1,124,000","208.77K","-0.53%"
"2016년 01월 14일","1,138,000","1,131,000","1,142,000","1,131,000","207.87K","-0.87%"
"2016년 01월 13일","1,148,000","1,153,000","1,159,000","1,148,000","143.13K","0.17%"
"2016년 01월 12일","1,146,000","1,148,000","1,166,000","1,144,000","185.02K","-0.52%"
"2016년 01월 11일","1,152,000","1,156,000","1,166,000","1,146,000","240.13K","-1.62%"
"2016년 01월 10일","1,171,000","1,171,000","1,171,000","1,171,000","-","0.00%"
"2016년 01월 08일","1,171,000","1,163,000","1,186,000","1,163,000","244.55K","0.69%"
"2016년 01월 07일","1,163,000","1,166,000","1,183,000","1,151,000","268.93K","-1.02%"
"2016년 01월 06일","1,175,000","1,208,000","1,208,000","1,168,000","360.33K","-2.73%"
"2016년 01월 05일","1,208,000","1,202,000","1,218,000","1,186,000","208.45K","0.25%"
"2016년 01월 04일","1,205,000","1,260,000","1,260,000","1,205,000","305.31K","-4.37%"
"2016년 01월 03일","1,260,000","1,260,000","1,260,000","1,260,000","-","0.00%"
